Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
17 May 2026 - 17 May 2026;MY1130E-2026-0517;17 May 2026;Item Price Credit;17.9;0;Released to My Balance;18 May 2026;;11 May 2026;503083491787538;503083491987538;ZFRI-SP-GOR-i16Pro-PVC;3832505813_MY-26277806886;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
17 May 2026 - 17 May 2026;MY1130E-2026-0517;17 May 2026;Commission;-3.19;0.236;Released to My Balance;18 May 2026;;11 May 2026;503083491787538;503083491887538;ZFRI-SP-GOR-i16Pro-PVC;3832505813_MY-26277806886;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
17 May 2026 - 17 May 2026;MY1130E-2026-0517;17 May 2026;Payment Fee;-0.68;0.0504;Released to My Balance;18 May 2026;;11 May 2026;503083491787538;503083491887538;ZFRI-SP-GOR-i16Pro-PVC;3832505813_MY-26277806886;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
17 May 2026 - 17 May 2026;MY1130E-2026-0517;17 May 2026;Item Price Credit;17.9;0;Released to My Balance;18 May 2026;;11 May 2026;503083491787538;503083491887538;ZFRI-SP-GOR-i16Pro-PVC;3832505813_MY-26277806886;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Commission;-1.56;0.1152;Released to My Balance;17 May 2026;;13 May 2026;503243044478717;503243044678717;DDC-LAC-KC-MbookAir/13(22)-CLR;3568754734_MY-19987290014;0;NO;Confirmed;LAPTOP SILICONE Keyboard Cover Dust proof Smooth Touch Key Board Protector for Macbook Pro 13 14 16 M2 2023 A2780 A2779 / Air 15 13 M1 M2 A2941;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Payment Fee;-0.38;0.028;Released to My Balance;17 May 2026;;13 May 2026;503243044478717;503243044678717;DDC-LAC-KC-MbookAir/13(22)-CLR;3568754734_MY-19987290014;0;NO;Confirmed;LAPTOP SILICONE Keyboard Cover Dust proof Smooth Touch Key Board Protector for Macbook Pro 13 14 16 M2 2023 A2780 A2779 / Air 15 13 M1 M2 A2941;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Item Price Credit;9.9;0;Released to My Balance;17 May 2026;;13 May 2026;503243044478717;503243044678717;DDC-LAC-KC-MbookAir/13(22)-CLR;3568754734_MY-19987290014;0;NO;Confirmed;LAPTOP SILICONE Keyboard Cover Dust proof Smooth Touch Key Board Protector for Macbook Pro 13 14 16 M2 2023 A2780 A2779 / Air 15 13 M1 M2 A2941;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Commission;-1.56;0.1152;Released to My Balance;17 May 2026;;13 May 2026;503243044478717;503243044578717;DDC-LAC-KC-MbookAir/13(22)-BLK3;3568754734_MY-20745033148;0;NO;Confirmed;LAPTOP SILICONE Keyboard Cover Dust proof Smooth Touch Key Board Protector for Macbook Pro 13 14 16 M2 2023 A2780 A2779 / Air 15 13 M1 M2 A2941;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Payment Fee;-0.38;0.028;Released to My Balance;17 May 2026;;13 May 2026;503243044478717;503243044578717;DDC-LAC-KC-MbookAir/13(22)-BLK3;3568754734_MY-20745033148;0;NO;Confirmed;LAPTOP SILICONE Keyboard Cover Dust proof Smooth Touch Key Board Protector for Macbook Pro 13 14 16 M2 2023 A2780 A2779 / Air 15 13 M1 M2 A2941;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Item Price Credit;9.9;0;Released to My Balance;17 May 2026;;13 May 2026;503243044478717;503243044578717;DDC-LAC-KC-MbookAir/13(22)-BLK3;3568754734_MY-20745033148;0;NO;Confirmed;LAPTOP SILICONE Keyboard Cover Dust proof Smooth Touch Key Board Protector for Macbook Pro 13 14 16 M2 2023 A2780 A2779 / Air 15 13 M1 M2 A2941;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Commission;-3.19;0.236;Released to My Balance;17 May 2026;;11 May 2026;503078838648653;503078838748653;DUX-WAC-YJ-42/44/45-GRN/GRY1;4735384459_MY-26611863652;0;NO;Confirmed;DUX YJ Nylon Strap for iWatch Ultra S1 S2 S3 11 10 9 8 7 6 5 4 3 2 1 SE 38 40 41 42 44 45 46 49mm Watch Band Loop;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Payment Fee;-0.87;0.0648;Released to My Balance;17 May 2026;;11 May 2026;503078838648653;503078838748653;DUX-WAC-YJ-42/44/45-GRN/GRY1;4735384459_MY-26611863652;0;NO;Confirmed;DUX YJ Nylon Strap for iWatch Ultra S1 S2 S3 11 10 9 8 7 6 5 4 3 2 1 SE 38 40 41 42 44 45 46 49mm Watch Band Loop;MY1130E
16 May 2026 - 16 May 2026;MY1130E-2026-0516;16 May 2026;Item Price Credit;17.9;0;Released to My Balance;17 May 2026;;11 May 2026;503078838648653;503078838748653;DUX-WAC-YJ-42/44/45-GRN/GRY1;4735384459_MY-26611863652;0;NO;Confirmed;DUX YJ Nylon Strap for iWatch Ultra S1 S2 S3 11 10 9 8 7 6 5 4 3 2 1 SE 38 40 41 42 44 45 46 49mm Watch Band Loop;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Commission;-7.11;0.5264;Released to My Balance;16 May 2026;;08 May 2026;506156944328013;506156944428013;FRES-PC-SL-i15ProMax-YLW;4711387542_MY-27011861478;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Payment Fee;-1.51;0.112;Released to My Balance;16 May 2026;;08 May 2026;506156944328013;506156944428013;FRES-PC-SL-i15ProMax-YLW;4711387542_MY-27011861478;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Item Price Credit;39.9;0;Released to My Balance;16 May 2026;;08 May 2026;506156944328013;506156944428013;FRES-PC-SL-i15ProMax-YLW;4711387542_MY-27011861478;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Commission;-4.44;0.3288;Released to My Balance;16 May 2026;;07 May 2026;506095793019118;506095793119118;LEEU-PC-ARCY(MS)-iP17-CLR;1528188193_MY-26616598504;0;NO;Confirmed;LEEU Acrylic Transparent Magnetic Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Payment Fee;-0.97;0.072;Released to My Balance;16 May 2026;;07 May 2026;506095793019118;506095793119118;LEEU-PC-ARCY(MS)-iP17-CLR;1528188193_MY-26616598504;0;NO;Confirmed;LEEU Acrylic Transparent Magnetic Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Item Price Credit;24.9;0;Released to My Balance;16 May 2026;;07 May 2026;506095793019118;506095793119118;LEEU-PC-ARCY(MS)-iP17-CLR;1528188193_MY-26616598504;0;NO;Confirmed;LEEU Acrylic Transparent Magnetic Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Sponsored Affiliates;-2.91;0.2152;Released to My Balance;16 May 2026;Delivered;11 May 2026;506324392328007;506324392428007;FRES-PC-SL(MS)-i15Pro-YLW;4711502308_MY-27012170018;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Magnetic Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Commission;-4.97;0.368;Released to My Balance;16 May 2026;;14 May 2026;506495397967750;506495398067750;7TREE-PC-PU(MS)-Magic7Pro-WHT;4505231108_MY-25455017018;0;NO;Confirmed;PU Leather Magnetic Phone Case for Honor Magic 7 Pro Full Metal Lens Shockproof Protective Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Payment Fee;-1.06;0.0784;Released to My Balance;16 May 2026;;14 May 2026;506495397967750;506495398067750;7TREE-PC-PU(MS)-Magic7Pro-WHT;4505231108_MY-25455017018;0;NO;Confirmed;PU Leather Magnetic Phone Case for Honor Magic 7 Pro Full Metal Lens Shockproof Protective Cover Casing;MY1130E
15 May 2026 - 15 May 2026;MY1130E-2026-0515;15 May 2026;Item Price Credit;27.9;0;Released to My Balance;16 May 2026;;14 May 2026;506495397967750;506495398067750;7TREE-PC-PU(MS)-Magic7Pro-WHT;4505231108_MY-25455017018;0;NO;Confirmed;PU Leather Magnetic Phone Case for Honor Magic 7 Pro Full Metal Lens Shockproof Protective Cover Casing;MY1130E
14 May 2026 - 14 May 2026;MY1130E-2026-0514;14 May 2026;Commission;-8;0.5928;Released to My Balance;15 May 2026;;11 May 2026;506324392328007;506324392428007;FRES-PC-SL(MS)-i15Pro-YLW;4711502308_MY-27012170018;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Magnetic Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
14 May 2026 - 14 May 2026;MY1130E-2026-0514;14 May 2026;Payment Fee;-2.18;0.1616;Released to My Balance;15 May 2026;;11 May 2026;506324392328007;506324392428007;FRES-PC-SL(MS)-i15Pro-YLW;4711502308_MY-27012170018;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Magnetic Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
14 May 2026 - 14 May 2026;MY1130E-2026-0514;14 May 2026;Item Price Credit;44.9;0;Released to My Balance;15 May 2026;;11 May 2026;506324392328007;506324392428007;FRES-PC-SL(MS)-i15Pro-YLW;4711502308_MY-27012170018;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Magnetic Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
14 May 2026 - 14 May 2026;MY1130E-2026-0514;14 May 2026;Commission;-2.66;0.1968;Released to My Balance;15 May 2026;;09 May 2026;502983215564683;502983215664683;DUX-SP-A34/5G-CLR;1629306936_MY-22884070448;0;NO;Confirmed;DUX CLEAR/PRIVACY 9H Tempered Glass Screen Protector for Samsung Galaxy S25 S24 S23 S22 Plus Ultra A14 A34 A54 A55;MY1130E
14 May 2026 - 14 May 2026;MY1130E-2026-0514;14 May 2026;Payment Fee;-0.68;0.0504;Released to My Balance;15 May 2026;;09 May 2026;502983215564683;502983215664683;DUX-SP-A34/5G-CLR;1629306936_MY-22884070448;0;NO;Confirmed;DUX CLEAR/PRIVACY 9H Tempered Glass Screen Protector for Samsung Galaxy S25 S24 S23 S22 Plus Ultra A14 A34 A54 A55;MY1130E
14 May 2026 - 14 May 2026;MY1130E-2026-0514;14 May 2026;Item Price Credit;14.9;0;Released to My Balance;15 May 2026;;09 May 2026;502983215564683;502983215664683;DUX-SP-A34/5G-CLR;1629306936_MY-22884070448;0;NO;Confirmed;DUX CLEAR/PRIVACY 9H Tempered Glass Screen Protector for Samsung Galaxy S25 S24 S23 S22 Plus Ultra A14 A34 A54 A55;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Commission;-2.33;0.1728;Released to My Balance;14 May 2026;;10 May 2026;506273777458487;506273777558487;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Confirmed;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Payment Fee;-0.6;0.0448;Released to My Balance;14 May 2026;;10 May 2026;506273777458487;506273777558487;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Confirmed;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Item Price Credit;16;0;Released to My Balance;14 May 2026;;10 May 2026;506273777458487;506273777558487;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Confirmed;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Commission;-3.19;0.236;Released to My Balance;14 May 2026;;08 May 2026;502935417620301;502935417820301;ZFRI-SP-GOR-i15ProMax-PVC;3832505813_MY-26277806889;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Payment Fee;-0.78;0.0576;Released to My Balance;14 May 2026;;08 May 2026;502935417620301;502935417820301;ZFRI-SP-GOR-i15ProMax-PVC;3832505813_MY-26277806889;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Item Price Credit;17.9;0;Released to My Balance;14 May 2026;;08 May 2026;502935417620301;502935417820301;ZFRI-SP-GOR-i15ProMax-PVC;3832505813_MY-26277806889;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Commission;-3.19;0.236;Released to My Balance;14 May 2026;;08 May 2026;502935417620301;502935417720301;ZFRI-SP-GOR-i15ProMax-PVC;3832505813_MY-26277806889;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Payment Fee;-0.78;0.0576;Released to My Balance;14 May 2026;;08 May 2026;502935417620301;502935417720301;ZFRI-SP-GOR-i15ProMax-PVC;3832505813_MY-26277806889;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Item Price Credit;17.9;0;Released to My Balance;14 May 2026;;08 May 2026;502935417620301;502935417720301;ZFRI-SP-GOR-i15ProMax-PVC;3832505813_MY-26277806889;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
13 May 2026 - 13 May 2026;MY1130E-2026-0513;13 May 2026;Sponsored Affiliates;-1.22;0.0904;Released to My Balance;14 May 2026;Delivered;09 May 2026;506232362564293;506232362664293;ZFRI-SP-GOR-i17Pro-PVC;3832505813_MY-26277806881;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Commission;-3.37;0.2496;Released to My Balance;13 May 2026;;09 May 2026;506232362564293;506232362664293;ZFRI-SP-GOR-i17Pro-PVC;3832505813_MY-26277806881;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Payment Fee;-0.71;0.0528;Released to My Balance;13 May 2026;;09 May 2026;506232362564293;506232362664293;ZFRI-SP-GOR-i17Pro-PVC;3832505813_MY-26277806881;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Item Price Credit;18.9;0;Released to My Balance;13 May 2026;;09 May 2026;506232362564293;506232362664293;ZFRI-SP-GOR-i17Pro-PVC;3832505813_MY-26277806881;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Commission;-6.76;0.5008;Released to My Balance;13 May 2026;;06 May 2026;506060987467860;506060987567860;FRES-PC-SL-i15Pro-BLK;4711387542_MY-26409478905;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Payment Fee;-1.44;0.1064;Released to My Balance;13 May 2026;;06 May 2026;506060987467860;506060987567860;FRES-PC-SL-i15Pro-BLK;4711387542_MY-26409478905;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Item Price Credit;37.91;0;Released to My Balance;13 May 2026;;06 May 2026;506060987467860;506060987567860;FRES-PC-SL-i15Pro-BLK;4711387542_MY-26409478905;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Commission;-6.76;0.5008;Released to My Balance;13 May 2026;;06 May 2026;502820220906455;502820221006455;FRES-PC-SL-i15Pro-MB/GRN;4711387542_MY-26409478908;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Payment Fee;-1.44;0.1064;Released to My Balance;13 May 2026;;06 May 2026;502820220906455;502820221006455;FRES-PC-SL-i15Pro-MB/GRN;4711387542_MY-26409478908;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Item Price Credit;37.91;0;Released to My Balance;13 May 2026;;06 May 2026;502820220906455;502820221006455;FRES-PC-SL-i15Pro-MB/GRN;4711387542_MY-26409478908;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
12 May 2026 - 12 May 2026;MY1130E-2026-0512;12 May 2026;Sponsored Affiliates;-2.58;0.1912;Released to My Balance;13 May 2026;Delivered;07 May 2026;506139349628007;506139349728007;FRES-PC-SL-i15Pro-YLW;4711387542_MY-27011861480;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
11 May 2026 - 11 May 2026;MY1130E-2026-0511;11 May 2026;Commission;-7.11;0.5264;Released to My Balance;12 May 2026;;07 May 2026;506139349628007;506139349728007;FRES-PC-SL-i15Pro-YLW;4711387542_MY-27011861480;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
11 May 2026 - 11 May 2026;MY1130E-2026-0511;11 May 2026;Payment Fee;-2.19;0.1624;Released to My Balance;12 May 2026;;07 May 2026;506139349628007;506139349728007;FRES-PC-SL-i15Pro-YLW;4711387542_MY-27011861480;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
11 May 2026 - 11 May 2026;MY1130E-2026-0511;11 May 2026;Item Price Credit;39.9;0;Released to My Balance;12 May 2026;;07 May 2026;506139349628007;506139349728007;FRES-PC-SL-i15Pro-YLW;4711387542_MY-27011861480;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Commission;-3.54;0.2624;Released to My Balance;11 May 2026;;05 May 2026;502696234834596;502696234934596;7TREE-PC-SHI-Magic8Pro-BLK;3817515903_MY-27136451078;0;NO;Confirmed;HYBRID Clear/Matte Magnetic Phone Case for Honor X9D X9C Smart 200 Pro 90 Magic 8 7 6 5 Pro Shockproof Cover Casing;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Payment Fee;-0.76;0.056;Released to My Balance;11 May 2026;;05 May 2026;502696234834596;502696234934596;7TREE-PC-SHI-Magic8Pro-BLK;3817515903_MY-27136451078;0;NO;Confirmed;HYBRID Clear/Matte Magnetic Phone Case for Honor X9D X9C Smart 200 Pro 90 Magic 8 7 6 5 Pro Shockproof Cover Casing;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Item Price Credit;19.9;0;Released to My Balance;11 May 2026;;05 May 2026;502696234834596;502696234934596;7TREE-PC-SHI-Magic8Pro-BLK;3817515903_MY-27136451078;0;NO;Confirmed;HYBRID Clear/Matte Magnetic Phone Case for Honor X9D X9C Smart 200 Pro 90 Magic 8 7 6 5 Pro Shockproof Cover Casing;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Commission;-4.44;0.3288;Released to My Balance;11 May 2026;;02 May 2026;502519251680132;502519251780132;DUX-PC-FLIP-S/A55(5G)-BLK;938018624_MY-22943446939;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung Galaxy A17 A36 A55 A35 A25 A52/ A52 S 4G 5G;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Payment Fee;-0.94;0.0696;Released to My Balance;11 May 2026;;02 May 2026;502519251680132;502519251780132;DUX-PC-FLIP-S/A55(5G)-BLK;938018624_MY-22943446939;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung Galaxy A17 A36 A55 A35 A25 A52/ A52 S 4G 5G;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Item Price Credit;24.9;0;Released to My Balance;11 May 2026;;02 May 2026;502519251680132;502519251780132;DUX-PC-FLIP-S/A55(5G)-BLK;938018624_MY-22943446939;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung Galaxy A17 A36 A55 A35 A25 A52/ A52 S 4G 5G;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Commission;-2.66;0.1968;Released to My Balance;11 May 2026;;05 May 2026;502722444559081;502722444659081;GKK-PC-AIR2-ZFlip5-GRN;3825904931_MY-22161575603;0;NO;Confirmed;GKK FULL AIR GUARD Transparent Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Magnetic Shockproof Cover Casing;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Payment Fee;-0.66;0.0488;Released to My Balance;11 May 2026;;05 May 2026;502722444559081;502722444659081;GKK-PC-AIR2-ZFlip5-GRN;3825904931_MY-22161575603;0;NO;Confirmed;GKK FULL AIR GUARD Transparent Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Magnetic Shockproof Cover Casing;MY1130E
10 May 2026 - 10 May 2026;MY1130E-2026-0510;10 May 2026;Item Price Credit;14.9;0;Released to My Balance;11 May 2026;;05 May 2026;502722444559081;502722444659081;GKK-PC-AIR2-ZFlip5-GRN;3825904931_MY-22161575603;0;NO;Confirmed;GKK FULL AIR GUARD Transparent Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Magnetic Shockproof Cover Casing;MY1130E
09 May 2026 - 09 May 2026;MY1130E-2026-0509;09 May 2026;Commission;-6.76;0.5008;Released to My Balance;10 May 2026;;04 May 2026;505834747767860;505834747867860;FRES-PC-SL-i14Pro-PRP;4711387542_MY-26409995146;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
09 May 2026 - 09 May 2026;MY1130E-2026-0509;09 May 2026;Payment Fee;-1.45;0.1072;Released to My Balance;10 May 2026;;04 May 2026;505834747767860;505834747867860;FRES-PC-SL-i14Pro-PRP;4711387542_MY-26409995146;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
09 May 2026 - 09 May 2026;MY1130E-2026-0509;09 May 2026;Item Price Credit;37.91;0;Released to My Balance;10 May 2026;;04 May 2026;505834747767860;505834747867860;FRES-PC-SL-i14Pro-PRP;4711387542_MY-26409995146;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
09 May 2026 - 09 May 2026;MY1130E-2026-0509;09 May 2026;Commission;-4.61;0.3416;Released to My Balance;10 May 2026;;02 May 2026;502524497714490;502524498014490;SQC-STP-SAN(SM)-22mm-SLV;4013158607_MY-22849949506;0;NO;Confirmed;Stainless Steel Watch Band for Samsung Galaxy Watch7 7/6/5/4 Pro/3 Classic Casual Strap;MY1130E
09 May 2026 - 09 May 2026;MY1130E-2026-0509;09 May 2026;Payment Fee;-1.12;0.0832;Released to My Balance;10 May 2026;;02 May 2026;502524497714490;502524498014490;SQC-STP-SAN(SM)-22mm-SLV;4013158607_MY-22849949506;0;NO;Confirmed;Stainless Steel Watch Band for Samsung Galaxy Watch7 7/6/5/4 Pro/3 Classic Casual Strap;MY1130E
09 May 2026 - 09 May 2026;MY1130E-2026-0509;09 May 2026;Item Price Credit;25.9;0;Released to My Balance;10 May 2026;;02 May 2026;502524497714490;502524498014490;SQC-STP-SAN(SM)-22mm-SLV;4013158607_MY-22849949506;0;NO;Confirmed;Stainless Steel Watch Band for Samsung Galaxy Watch7 7/6/5/4 Pro/3 Classic Casual Strap;MY1130E
