_DATE,"ITEC
_CODE",SKU,UPC,Status,"Import
Price",Tax,"Import
Fee",Rate,DSP,Cost,"
RSP","Profit 
Margin","Ds
Margin","DS
Profit","Fresco
Margin","Fresco
Profit","Net
Earn Ds
(15%)"
10/8/2024,IT-CN-S,KDZ-PC-YJSTAN-S23Ultra-BLK,,ACTIVE,19,0.00,1,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-S,KDZ-PC-YJSTAN-S24Ultra-TPR,,ACTIVE,19,0.00,1,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-S,KDZ-PC-YJSTAN-S24Ultra-BLK,,ACTIVE,19,0.00,1,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15ProMax-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15ProMax-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15ProMax-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15Pro-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15Pro-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15Pro-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15Plus-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15Plus-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15Plus-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i15-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14ProMax-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14ProMax-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14ProMax-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14Pro-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14Pro-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14Pro-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i14-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-S23Ultra-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-S23Ultra-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-S23Ultra-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-S24Ultra-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-S24Ultra-GRY,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-S24Ultra-ORG,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-STAN-ZFlip5-TPR,,ACTIVE,27,0.00,1,1.52,29.2,18.4,40.0,54%,50%,10.8,50%,10.8,4.8
10/8/2024,IT-CN-S,KDZ-PC-STAN-ZFlip5-BLK,,ACTIVE,27,0.00,1,1.52,29.2,18.4,40.0,54%,50%,10.8,50%,10.8,4.8
10/8/2024,IT-CN-S,KDZ-PC-CAMB-i16ProMax-BLK,,ACTIVE,17,0.00,1,1.52,18.4,11.8,25.0,53%,50%,6.6,50%,6.6,2.8
10/8/2024,IT-CN-S,KDZ-PC-CAMB-i16ProMax-TTN,,ACTIVE,17,0.00,1,1.52,18.4,11.8,25.0,53%,50%,6.6,50%,6.6,2.8
10/8/2024,IT-CN-S,KDZ-PC-CAMB-i16Pro-BLK,,ACTIVE,17,0.00,1,1.52,18.4,11.8,25.0,53%,50%,6.6,50%,6.6,2.8
10/8/2024,IT-CN-S,KDZ-PC-CAMB-i16Pro-TTN,,ACTIVE,17,0.00,1,1.52,18.4,11.8,25.0,53%,50%,6.6,50%,6.6,2.8
10/8/2024,IT-CN-S,KDZ-PC-CAMB-i16Plus-BLK,,ACTIVE,17,0.00,1,1.52,18.4,11.8,25.0,53%,50%,6.6,50%,6.6,2.8
10/8/2024,IT-CN-S,KDZ-PC-CAMB-i16-BLK,,ACTIVE,17,0.00,1,1.52,18.4,11.8,25.0,53%,50%,6.6,50%,6.6,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16ProMax-BLK,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16ProMax-TTN,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16Pro-BLK,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16Pro-TTN,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16Plus-BLK,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16Plus-TTN,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16-BLK,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-CSTAND-i16-TTN,,ACTIVE,14,0.00,1,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-S,KDZ-PC-DDR-i16ProMax-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i16Pro-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i16Plus-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-DDR-i16-BLK,,ACTIVE,24,0.00,1,1.52,27.2,16.4,38.0,57%,50%,10.8,50%,10.8,5.1
10/8/2024,IT-CN-S,KDZ-PC-STAN-ZFlip6-TPR,,ACTIVE,27,0.00,1,1.52,29.2,18.4,40.0,54%,50%,10.8,50%,10.8,4.8
10/8/2024,IT-CN-S,KDZ-PC-STAN-ZFlip6-BLK,,ACTIVE,27,0.00,1,1.52,29.2,18.4,40.0,54%,50%,10.8,50%,10.8,4.8
10/8/2024,IT-CN-S,KDZ-PC-STAN-S23Plus-TPR,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-S,KDZ-PC-STAN-S23Plus-BLK,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-S,KDZ-PC-STAN-S23Ultra-TPR,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-S,KDZ-PC-STAN-S23Ultra-BLK,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-S,KDZ-PC-STAN-S24Plus-TPR,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-S,KDZ-PC-STAN-S24Plus-BLK,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-S,KDZ-PC-STAN-S24Ultra-TPR,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-S,KDZ-PC-STAN-S24Ultra-BLK,,ACTIVE,25,0.00,1,1.52,28.6,17.1,40.0,57%,50%,11.4,50%,11.4,5.4
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(20)-CLR/BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(20)-BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(20)-CLR/GRY,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(20)-CLR,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(22)-CLR/BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(22)-BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(22)-CLR/GRY,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/13(22)-CLR,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/13(16-19)-CLR/BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/13(16-19)-BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/13(16-19)-CLR/GRY,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/13(16-19)-CLR,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/14(21)-CLR/BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/14(21)-BLK,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/14(21)-CLR/GRY,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/14(21)-CLR,,ACTIVE,32.3,0.00,2,1.52,37.7,22.6,50.0,55%,45%,12.3,55%,15.1,4.8
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/16(21)-CLR/BLK,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/16(21)-BLK,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/16(21)-CLR/GRY,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,CK-LC-MATT-MbookPro/16(21)-CLR,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/15(23)-CLR/BLK,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/15(23)-BLK,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/15(23)-CLR/GRY,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,CK-LC-MATT-MbookAir/15(23)-CLR,,ACTIVE,37.3,0.00,2,1.52,41.9,25.9,55.0,53%,45%,13.1,55%,16.0,4.9
10/8/2024,IT-CN-B,XINC-LAC-PAD-L9040-BLK,,ACTIVE,14.7,0.00,2,1.52,18.0,11.0,25.0,56%,50%,7.0,50%,7.0,3.3
10/8/2024,IT-CN-B,XINC-LAC-PAD-L9040-BLU,,ACTIVE,14.7,0.00,2,1.52,18.0,11.0,25.0,56%,50%,7.0,50%,7.0,3.3
10/8/2024,IT-CN-B,XINC-LAC-PAD-L9040-BRW,,ACTIVE,14.7,0.00,2,1.52,18.0,11.0,25.0,56%,50%,7.0,50%,7.0,3.3
10/8/2024,IT-CN-B,XINC-LAC-PAD-L9040-GRY,,ACTIVE,14.7,0.00,2,1.52,18.0,11.0,25.0,56%,50%,7.0,50%,7.0,3.3
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/12inch-BLK,,ACTIVE,11.5,0.00,2,1.52,14.4,8.9,20.0,56%,50%,5.6,50%,5.6,2.6
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/12inch-BRW,,ACTIVE,11.5,0.00,2,1.52,14.4,8.9,20.0,56%,50%,5.6,50%,5.6,2.6
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/12inch-GRY,,ACTIVE,11.5,0.00,2,1.52,14.4,8.9,20.0,56%,50%,5.6,50%,5.6,2.6
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/12inch-BLU/YLW,,ACTIVE,13,0.00,2,1.52,15.9,9.9,22.0,55%,50%,6.1,50%,6.1,2.8
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/14inch-BLK,,ACTIVE,12.5,0.00,2,1.52,15.8,9.5,22.0,57%,50%,6.2,50%,6.2,2.9
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/14inch-BLU,,ACTIVE,12.5,0.00,2,1.52,15.8,9.5,22.0,57%,50%,6.2,50%,6.2,2.9
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/14inch-BRW,,ACTIVE,12.5,0.00,2,1.52,15.8,9.5,22.0,57%,50%,6.2,50%,6.2,2.9
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/14inch-GRY,,ACTIVE,12.5,0.00,2,1.52,15.8,9.5,22.0,57%,50%,6.2,50%,6.2,2.9
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/14inch-BLU/YLW,,ACTIVE,14,0.00,2,1.52,17.3,10.5,24.0,56%,50%,6.7,50%,6.7,3.1
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/15.4inch-BLK,,ACTIVE,13.5,0.00,2,1.52,16.6,10.2,23.0,56%,50%,6.4,50%,6.4,3.0
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/15.4inch-BRW,,ACTIVE,13.5,0.00,2,1.52,16.6,10.2,23.0,56%,50%,6.4,50%,6.4,3.0
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/15.4inch-GRY,,ACTIVE,13.5,0.00,2,1.52,16.6,10.2,23.0,56%,50%,6.4,50%,6.4,3.0
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/15.4inch-BLU/YLW,,ACTIVE,15,0.00,2,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/16inch-BLK,,ACTIVE,14.5,0.00,2,1.52,17.4,10.9,24.0,55%,50%,6.6,50%,6.6,3.0
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/16inch-BRW,,ACTIVE,14.5,0.00,2,1.52,17.4,10.9,24.0,55%,50%,6.6,50%,6.6,3.0
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/16inch-GRY,,ACTIVE,14.5,0.00,2,1.52,17.4,10.9,24.0,55%,50%,6.6,50%,6.6,3.0
10/8/2024,IT-CN-B,XINC-LAC-VERS-Bag/16inch-BLU/YLW,,ACTIVE,16,0.00,2,1.52,18.9,11.8,26.0,54%,50%,7.1,50%,7.1,3.2
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9-BLK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9-PNK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9-LAV,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9Plus-BLK,,ACTIVE,22,0.00,2,1.52,27.9,15.8,40.0,61%,50%,12.1,50%,12.1,6.1
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9Plus-PNK,,ACTIVE,22,0.00,2,1.52,27.9,15.8,40.0,61%,50%,12.1,50%,12.1,6.1
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9Plus-LAV,,ACTIVE,22,0.00,2,1.52,27.9,15.8,40.0,61%,50%,12.1,50%,12.1,6.1
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9Ultra-BLK,,ACTIVE,26,0.00,2,1.52,31.7,18.4,45.0,59%,50%,13.3,50%,13.3,6.5
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9Ultra-PNK,,ACTIVE,26,0.00,2,1.52,31.7,18.4,45.0,59%,50%,13.3,50%,13.3,6.5
10/8/2024,IT-CN-B,PSG-IC-PU-TabS9Ultra-LAV,,ACTIVE,26,0.00,2,1.52,31.7,18.4,45.0,59%,50%,13.3,50%,13.3,6.5
10/8/2024,IT-CN-B,PSG-IC-PU-S/A9-BLK,,ACTIVE,15,0.00,2,1.52,19.6,11.2,28.0,60%,50%,8.4,50%,8.4,4.2
10/8/2024,IT-CN-B,PSG-IC-PU-S/A9-PNK,,ACTIVE,15,0.00,2,1.52,19.6,11.2,28.0,60%,50%,8.4,50%,8.4,4.2
10/8/2024,IT-CN-B,PSG-IC-PU-S/A9-LAV,,ACTIVE,15,0.00,2,1.52,19.6,11.2,28.0,60%,50%,8.4,50%,8.4,4.2
10/8/2024,IT-CN-B,PSG-IC-PU-S/A9Plus-BLK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-S/A9Plus-PNK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-S/A9Plus-LAV,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS6Lite-BLK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS6Lite-PNK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS6Lite-LAV,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS7/S8-BLK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS7/S8-PNK,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS7/S8-LAV,,ACTIVE,18,0.00,2,1.52,23.1,13.2,33.0,60%,50%,9.9,50%,9.9,5.0
10/8/2024,IT-CN-B,PSG-IC-PU-TabS7FE-BLK,,ACTIVE,22,0.00,2,1.52,27.9,15.8,40.0,61%,50%,12.1,50%,12.1,6.1
10/8/2024,IT-CN-B,PSG-IC-PU-TabS7FE-PNK,,ACTIVE,22,0.00,2,1.52,27.9,15.8,40.0,61%,50%,12.1,50%,12.1,6.1
10/8/2024,IT-CN-B,PSG-IC-MAG4-Mini6-BLK,,ACTIVE,33,0.00,2,1.52,48.9,23.0,70.0,67%,45%,21.1,55%,25.8,10.6
10/8/2024,IT-CN-B,PSG-IC-MAG4-Mini6-LAV,,ACTIVE,33,0.00,2,1.52,48.9,23.0,70.0,67%,45%,21.1,55%,25.8,10.6
10/8/2024,IT-CN-B,PSG-IC-MAG4-iPad10(10.9)-BLK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-iPad10(10.9)-LAV,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-iPad10(10.9)-BLU,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-iPad10(10.9)-PNK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air11(2024)-BLK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air11(2024)-LAV,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air11(2024)-BLU,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air11(2024)-PNK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(20)-BLK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(20)-LAV,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(20)-BLU,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(20)-PNK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(2024)-BLK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(2024)-LAV,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(2024)-BLU,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Pro11(2024)-PNK,,ACTIVE,43,0.00,2,1.52,62.8,29.6,90.0,67%,45%,27.2,55%,33.2,13.7
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air13(2024)-BLK,,ACTIVE,52,0.00,2,1.52,73.7,35.5,105.0,66%,45%,31.3,55%,38.2,15.5
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air13(2024)-LAV,,ACTIVE,52,0.00,2,1.52,73.7,35.5,105.0,66%,45%,31.3,55%,38.2,15.5
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air13(2024)-BLU,,ACTIVE,52,0.00,2,1.52,73.7,35.5,105.0,66%,45%,31.3,55%,38.2,15.5
10/8/2024,IT-CN-B,PSG-IC-MAG4-Air13(2024)-PNK,,ACTIVE,52,0.00,2,1.52,73.7,35.5,105.0,66%,45%,31.3,55%,38.2,15.5
